indice_janela,tempo_centro_s,aceleracao_x_g_mean,aceleracao_x_g_rms,aceleracao_x_g_std,aceleracao_x_g_variance,aceleracao_x_g_peak,aceleracao_x_g_peak_to_peak,aceleracao_x_g_sra,aceleracao_x_g_skewness,aceleracao_x_g_kurtosis,aceleracao_x_g_crest_factor,aceleracao_x_g_shape_factor,aceleracao_x_g_impulse_factor,aceleracao_x_g_clearance_factor,aceleracao_x_g_rms_espectral,aceleracao_x_g_energia_espectral,aceleracao_y_g_mean,aceleracao_y_g_rms,aceleracao_y_g_std,aceleracao_y_g_variance,aceleracao_y_g_peak,aceleracao_y_g_peak_to_peak,aceleracao_y_g_sra,aceleracao_y_g_skewness,aceleracao_y_g_kurtosis,aceleracao_y_g_crest_factor,aceleracao_y_g_shape_factor,aceleracao_y_g_impulse_factor,aceleracao_y_g_clearance_factor,aceleracao_y_g_rms_espectral,aceleracao_y_g_energia_espectral,aceleracao_z_g_mean,aceleracao_z_g_rms,aceleracao_z_g_std,aceleracao_z_g_variance,aceleracao_z_g_peak,aceleracao_z_g_peak_to_peak,aceleracao_z_g_sra,aceleracao_z_g_skewness,aceleracao_z_g_kurtosis,aceleracao_z_g_crest_factor,aceleracao_z_g_shape_factor,aceleracao_z_g_impulse_factor,aceleracao_z_g_clearance_factor,aceleracao_z_g_rms_espectral,aceleracao_z_g_energia_espectral
10,119.5,-0.004917872434059999,0.25825025959118036,0.25820342970153276,0.06666901110963436,0.9505804,1.7075,0.16289326848439556,-0.501904285585779,1.1993268509291184,3.680849736626804,1.3190574342673602,4.85525220951864,5.835602716088058,0.25820342970153276,0.06666901110963436,-0.00894748979278,0.3380572783592648,0.3379388493175674,0.11420266587808153,1.0683316,1.84677,0.23828355630438006,0.569785551123496,-0.006518321184560971,3.1602088414870577,1.22726192308391,3.8784039801501815,4.483446598536276,0.3379388493175674,0.11420266587808152,0.010269949528262,0.1429447613376183,0.14257535877757982,0.020327732930555606,0.66147621,0.99687,0.09812249887496627,-0.8367521209761642,0.7600031855059606,4.627495291259208,1.2485692570460776,5.777748357791732,6.741330658964299,0.1425753587775798,0.0203277329305556
11,120.4,-0.0029495794130299994,0.25715849010377634,0.25714157387272146,0.06612178901374026,1.1331804,1.9341,0.16462908056244976,-0.5190026958754592,1.5989521413019432,4.406544771446997,1.3123833806334797,5.783076124064395,6.883233485411733,0.25714157387272146,0.06612178901374027,-0.005459139785659996,0.3244571373004404,0.3244112077872734,0.10524263173799747,1.1162616,1.8367,0.22788502658374707,0.5683238987186241,0.067174691778082,3.4403977341585357,1.2311191357776907,4.235539485208782,4.898354300561197,0.32441120778727334,0.10524263173799744,0.014709689507920001,0.1347120247611978,0.13390651459074784,0.017930954649842165,0.45300621,0.8564,0.09363844433269734,-0.6753219561083306,0.2234507003547903,3.362774858465961,1.2358192973424413,4.155782062710231,4.837822896656305,0.13390651459074784,0.01793095464984216
12,121.3,-0.0017757744090800011,0.25303824034512845,0.2530320092442991,0.06402519770220705,0.9261804,1.6811,0.16479677531152323,-0.44098304304061087,0.9481923702850379,3.660238858509083,1.2944820498628733,4.738113500550582,5.620136669841973,0.2530320092442991,0.06402519770220705,-0.003742639779440001,0.32166328535375743,0.32164151130109764,0.10345326179205414,1.0475616,1.73,0.2231148365323229,0.5771797703966142,0.10618984235153084,3.2567024205075734,1.2393575747811922,4.036218813664305,4.6951678170816695,0.32164151130109764,0.10345326179205414,0.0167589894678018,0.13112273658916174,0.13004733108621952,0.016912308322648797,0.49370621,0.8061,0.0884546481918398,-0.7034245782831896,0.46589772336896207,3.7652219808902956,1.2573485872329282,4.734196538290781,5.581461461801911,0.13004733108621952,0.0169123083226488
13,122.2,-0.005368019321062001,0.25506222797974754,0.2550057342699598,0.06502792451056137,1.0841804,1.8460999999999999,0.16406078735496776,-0.47966961298102645,1.3112159892371356,4.250650551386566,1.299161326669612,5.522280809548289,6.608406661210449,0.25500573426995987,0.06502792451056139,-0.008968399761339998,0.3143792310264879,0.3142512827444411,0.09875386870652665,0.9633616,1.8188,0.21186703419013278,0.6857517758119288,0.31069166857106545,3.06432965324873,1.2589988603513567,3.857987541181019,4.547010362808328,0.3142512827444411,0.09875386870652667,0.0099272894593,0.1377042598849847,0.13734595776528216,0.018863912114462672,0.57370621,0.9031,0.09085917641831627,-0.8137051907883356,0.8356115458375379,4.166219770391846,1.278009226211237,5.324467304984441,6.314235200181131,0.13734595776528216,0.018863912114462672
14,123.1,-0.00421005735308,0.2500675610213156,0.2500321189212162,0.06251606049223318,1.0838804,1.8838,0.15442871336550856,-0.4388026125334061,1.8365606717198686,4.334350267476759,1.3326379008951892,5.776119442194729,7.018645537987647,0.2500321189212162,0.06251606049223318,-0.008323099760279997,0.30979459692983047,0.3096827704236975,0.09590341829729655,0.9966916,1.69513,0.21029388856443287,0.6862458246836262,0.27700080132298055,3.2172659235427337,1.2539383576127379,4.034253148170604,4.739517666461426,0.3096827704236975,0.09590341829729654,0.01121168948718,0.13903022844065574,0.13857742398783424,0.01920370243910398,0.69160621,1.035,0.09251567134392782,-0.9390781513049805,1.382097952011753,4.974502435599523,1.273789580678762,6.336469371527797,7.475557383450722,0.13857742398783426,0.019203702439103982
15,124.0,-0.007725193362059999,0.24684038270442016,0.2467194680627846,0.06087049592118339,0.9465804,1.6965,0.15282176122233868,-0.4418895896688068,1.4407998699819373,3.8347874429180653,1.3329561029655164,5.111603325613162,6.194015776475909,0.2467194680627846,0.06087049592118339,-0.012232899765419998,0.31028095046346543,0.31003971420423004,0.09612462438384066,0.9656616,1.7301,0.21539588538251758,0.5633270632272881,0.15502853584200693,3.112216842695612,1.2391727729678892,3.856574375040491,4.4831942740461335,0.31003971420423004,0.09612462438384066,0.005202109503302001,0.14403293739728518,0.14393896314759919,0.02071842511200592,0.69160621,1.065,0.09621901633127505,-0.9975923271153163,1.6015932989780186,4.801722595522348,1.27579826934872,6.126029377260055,7.187832887616001,0.14393896314759919,0.02071842511200592
16,124.9,-0.002537591361059999,0.249186380789447,0.24917345966420168,0.06208741300102755,0.8972804,1.6392,0.15713144810054844,-0.4488311286720522,1.0904725995002513,3.6008404518630885,1.316641772412231,4.741016954714675,5.710380772573483,0.2491734596642017,0.06208741300102756,-0.00416168978112,0.30723278183358443,0.30720459399457,0.0943746625713686,1.0189716,1.78341,0.2170063720555293,0.5073094855374842,0.011666939696440615,3.3166109225672917,1.2300237840463577,4.079510317185702,4.6955837764029225,0.30720459399457,0.0943746625713686,0.01862558945968,0.12756363402186435,0.12619654568229516,0.015925568142143607,0.54790621,0.9362999999999999,0.08769783829759967,-0.7199221135872498,0.794734438863093,4.295159934892487,1.2462440065172693,5.352817325892866,6.247659242645168,0.12619654568229516,0.015925568142143607
17,125.8,-0.0077158994530400005,0.24730138315818548,0.24718098431631477,0.061098439007582245,0.9813804,1.7313,0.15661353982271548,-0.47047807583426027,1.2823833482304412,3.968357909960671,1.314220585500354,5.215297655903473,6.2662551469745855,0.24718098431631477,0.061098439007582245,-0.009540289745399999,0.29993628091114816,0.29978451507438636,0.08987075547838498,0.9907716,1.79321,0.2052217861268787,0.5875542428705073,0.10614398970431349,3.3032736052811895,1.2457340469061933,4.115000396345348,4.827809067929337,0.29978451507438636,0.08987075547838498,0.007232189465761999,0.13687875136013905,0.13668755616164222,0.018683488009442095,0.59670621,0.9151,0.08964472055207444,-0.976104244371593,1.4446800150957424,4.35937794632578,1.286313470951079,5.6075265773259,6.6563452518475374,0.13668755616164222,0.01868348800944209
18,126.7,-0.0033293441601000002,0.24747359986837147,0.24745120347105698,0.06123209809927444,1.0978804,1.8927999999999998,0.1541974507152812,-0.4214727769348795,1.629110640949663,4.436353617452329,1.3308658742859476,5.90419163573232,7.1199646615895595,0.24745120347105695,0.061232098099274435,-0.00616723976834,0.2962880786264733,0.2962238860892332,0.087748590689807,0.9998216,1.70926,0.2045615780077533,0.6038179996873013,0.19548431714137626,3.3744914902919962,1.2442425102444867,4.198685762679572,4.88763143957613,0.29622388608923317,0.08774859068980699,0.01367066945988,0.1300380044924839,0.12931742113460956,0.016722995408905966,0.69042621,1.04182,0.08806544813909804,-0.9226958967665927,1.6818602559205527,5.309418678751766,1.2648504784038694,6.7156207558656105,7.8399216104536515,0.12931742113460956,0.016722995408905966
19,127.6,-0.0016651513560400003,0.248663047589524,0.24865747225344217,0.06183053850747136,0.9784804,1.7904,0.15637277042022613,-0.38016142885793697,1.4652974658001545,3.934965044002874,1.3235392181483006,5.208080557780456,6.257357961814546,0.24865747225344217,0.06183053850747136,-0.0036208397522999986,0.29487917802658503,0.2948569469304099,0.08694061915312258,0.9998216,1.6152600000000001,0.20289706123750903,0.7213688771557644,0.21273028498104374,3.390614443146136,1.2439603802605106,4.217790032012847,4.927728346097729,0.29485694693040987,0.08694061915312255,0.0170214894681418,0.1222074763715115,0.12101626410272082,0.014644936177379476,0.45060621,0.802,0.0851101891944599,-0.6375746020060691,0.3253887531895927,3.6872229374097727,1.234215154160695,4.550826426120053,5.294386186481788,0.12101626410272082,0.014644936177379475
20,128.5,-0.00460845445406,0.24242854991911386,0.24238474366888096,0.05875036396342913,0.9659804,1.6448,0.15218331583712114,-0.4649522980970643,1.1189362758967052,3.9845983499975506,1.3196969729282704,5.2584623808267486,6.347478990626477,0.24238474366888096,0.05875036396342913,-0.004664219750089998,0.29625449922045066,0.2962177802943011,0.08774497336248287,1.0106416,1.61508,0.20476709025640935,0.7170431965455161,0.27708671174622435,3.411396629112307,1.2434636828178418,4.241947815988361,4.935566544089065,0.2962177802943011,0.08774497336248287,0.014289789451031801,0.1252589698128569,0.12444119669957926,0.015485611436023377,0.51870621,0.8391,0.08490887854094668,-0.7050939983940732,0.4745980593153365,4.141070382224704,1.2532360863503835,5.189738839120775,6.108974925983243,0.12444119669957926,0.015485611436023375
21,129.4,-0.005954589638142,0.2477510136643411,0.24767944531985261,0.06134510763394987,1.1020804,1.834,0.15671138076960794,-0.5946457771303781,1.357058142792475,4.448338611010183,1.3118657806831386,5.835623204675822,7.032548590840657,0.24767944531985264,0.061345107633949875,-0.008935299731779998,0.29929114725276657,0.29915773639098897,0.08949535124258044,0.9361616,1.5916000000000001,0.19945551582317403,0.6830910267776158,0.3275291603192607,3.127929471329682,1.2659574245794474,3.9598255377906764,4.693585916320048,0.2991577363909889,0.08949535124258043,0.009199489453680001,0.13692877414563082,0.13661939314320207,0.018664858582816805,0.56210621,0.8685,0.08867046159265622,-1.0545925566386931,1.7057986461491828,4.1050992642508515,1.298569462034227,5.33075654317533,6.339272401470776,0.13661939314320207,0.018664858582816808
22,130.3,-0.003909821843149999,0.24292919483479913,0.24289772949996594,0.05899930699623862,0.8721804,1.5514999999999999,0.1539345780744739,-0.5080982470098898,0.7914595850827211,3.5902658821765536,1.3061407924578108,4.689392724480324,5.665916072333255,0.2428977294999659,0.058999306996238614,-0.00540459976294,0.28674443164370733,0.2866934937874858,0.08219315938007517,0.9157616,1.5062,0.20114580646764915,0.6014700227409754,0.12207845070789292,3.193650857492062,1.234602307870904,3.9428887191935917,4.552725289588796,0.28669349378748576,0.08219315938007515,0.0133384894573,0.12885783991402197,0.12816562568140186,0.016426427606305218,0.61560621,0.9540000000000001,0.08481031866497131,-0.8625437194756486,1.233057548392793,4.777405941390543,1.2777636048996426,6.104395437740151,7.258623946831839,0.12816562568140186,0.016426427606305215
23,131.2,-0.0010941603090640001,0.2423766661293494,0.24237419643434857,0.058745251097196194,0.9694804,1.5606,0.16240937478242393,-0.5483163758988945,0.9608191205423462,3.9998916375993736,1.271614902370459,5.086321814238343,5.969362306201784,0.2423741964343486,0.0587452510971962,-0.002201199734800002,0.2882421195754217,0.2882337145738839,0.08307867421705918,0.8965616,1.569,0.19872512579659252,0.6448286440962804,0.14377710961288637,3.110446180872622,1.2471776175062543,3.879278857242144,4.511566398089421,0.2882337145738839,0.0830786742170592,0.018321189439222,0.11701418259560746,0.11557098661017957,0.013356652946050308,0.44880621,0.7512,0.0794827356562749,-0.5599646109264242,0.23279534783636446,3.835485579991972,1.248423962148336,4.788312104536385,5.646587353772948,0.11557098661017957,0.013356652946050306
24,132.1,-0.004380117854999998,0.24249341139577615,0.242453849501173,0.05878386913793744,0.9792804,1.7732,0.15508881237160257,-0.4395888621406604,1.3737089952868864,4.038379411478961,1.307184518014781,5.27890704455494,6.3143200661926695,0.24245384950117302,0.058783869137937456,-0.00679155974394,0.2850891212717933,0.2850082135373782,0.08122968178376777,1.0106016,1.78704,0.19221705877744538,0.6732816651181288,0.4742155772129286,3.544862025922519,1.2627403324940432,4.476240253258909,5.257606200134945,0.2850082135373782,0.08122968178376778,0.012593559442181797,0.12417563615423419,0.12353538308875311,0.015260990874884988,0.65853621,0.96293,0.08504911477387313,-0.8703281261204426,1.2635915775098896,5.303264234395025,1.2523682733916146,6.6416398725688,7.7430107503282395,0.12353538308875311,0.015260990874884988
25,133.0,-0.0036566533420299987,0.244005289673395,0.2439778889058056,0.059525210274933626,0.9582804,1.7682,0.1532199543253483,-0.3620489222514211,1.4249925392353733,3.927293548769675,1.3244304001011473,5.201426966111676,6.254279373854797,0.24397788890580563,0.05952521027493363,-0.005483849747120003,0.2852609716984584,0.28520825613277695,0.08134374936629969,1.0221616,1.8486,0.1938668062415909,0.691161158179674,0.4431537988042096,3.5832507823064534,1.2540733029885376,4.493659144003315,5.2724941407773205,0.28520825613277695,0.08134374936629969,0.014205989447302001,0.12268023727158983,0.12185495673478663,0.014848630480836723,0.57070621,0.8751,0.08438842964974641,-0.7603593030223733,0.8353660087469659,4.6519816287652676,1.2482229945209455,5.806710439113808,6.762849034739859,0.12185495673478663,0.014848630480836723
26,133.9,-0.004245397357040001,0.23994563538839517,0.23990807519385735,0.05755588454322151,0.9105804,1.6135,0.15038244092427744,-0.4858326211735948,1.108871795859943,3.794944627878152,1.3210512096712768,5.013316191293946,6.055097885121492,0.23990807519385735,0.05755588454322151,-0.005244729749220001,0.28447766093825916,0.284429309992414,0.08090003238276075,0.9905316,1.61497,0.19619805448984554,0.6769849805169205,0.35926291343634986,3.481931047707037,1.2455162685869126,4.336801766016987,5.0486311017485965,0.28442930999241406,0.08090003238276076,0.01534488943518,0.12446547249532638,0.12351594314786633,0.01525618821170695,0.56690621,0.8833,0.08178991556076795,-0.9533735904033162,1.7368485469922073,4.554726693551796,1.2824243919884033,5.841092610651513,6.931248261025557,0.12351594314786633,0.015256188211706947
27,134.8,-0.002348280348039998,0.2356226575699738,0.2356109554747914,0.05551252233974414,0.9515804,1.5408,0.15447209257336603,-0.5261183703781875,0.7105804964277023,4.038577655535548,1.283452766142551,5.183323663278597,6.160209162364069,0.23561095547479138,0.05551252233974413,-0.003444499744499997,0.2822786334332738,0.2822576169290507,0.07966936231446672,0.8962616,1.5847,0.19603700631793752,0.5569396658850315,0.1497930103227052,3.1750954335403567,1.2415050281149305,3.9418969454851083,4.571900055168265,0.28225761692905066,0.07966936231446671,0.01653268942014,0.12173411778413167,0.1206062420159837,0.014545865613218033,0.55000621,0.8366,0.07857891218525322,-0.8813408683478438,1.4316862074436107,4.518094187656689,1.2913324652395781,5.834361705531322,6.999412370374082,0.1206062420159837,0.014545865613218033
28,135.7,-0.004112335312079999,0.24022656804718945,0.24019136681823508,0.057691892694011954,1.0072804,1.6667999999999998,0.1597505210687858,-0.47471454545391745,0.8679510302864091,4.193043293205323,1.277497204147911,5.35660108394095,6.305334049998389,0.24019136681823508,0.057691892694011954,-0.005620399730340001,0.279223326453738,0.2791667550815496,0.0779340771427619,0.8630616,1.5935000000000001,0.18971052061505075,0.6272128504738905,0.3652835737327722,3.090936602472548,1.259514650716014,3.893079935248554,4.549360769249445,0.27916675508154964,0.07793407714276192,0.015422389409299998,0.12033621928142216,0.11934385436986032,0.014242955575854428,0.52170621,0.8401,0.08079623572156286,-0.8102366615068017,0.9983959291155813,4.335404694574299,1.267068855104606,5.493256262769392,6.4570608437487795,0.11934385436986032,0.014242955575854428
29,136.6,-0.003069846941059997,0.23901194711517978,0.238992231889549,0.057117286903547955,1.0017804,1.7397,0.15270292888173037,-0.5242413624795719,1.5157675071661227,4.191340274372319,1.3053514124290422,5.471171947122635,6.560322106040853,0.238992231889549,0.057117286903547955,-0.003356599736140001,0.27793971928024064,0.2779194501861831,0.0772392207917903,0.8921616,1.5526,0.1897634554921641,0.6656930149417659,0.3228676189992612,3.209910416223932,1.255935779156973,4.031441339624287,4.701440525975456,0.2779194501861831,0.0772392207917903,0.01705818942772,0.1172650077999177,0.1160176720494028,0.013460100227762782,0.52200621,0.8254,0.08113686101846086,-0.7187598992458558,0.7518417617186426,4.45150876458106,1.2423896191332535,5.530508278596203,6.433650543631819,0.11601767204940282,0.013460100227762783
30,137.5,-0.0031941473710619993,0.2375458320346175,0.23752435609762346,0.05641781973959064,1.0017804,1.7727,0.14913442590961964,-0.4132561161438239,1.7245958403078054,4.217208912568968,1.326540212839228,5.594297208466728,6.717298128113704,0.23752435609762346,0.05641781973959063,-0.004086209744550001,0.2810424904504109,0.2810127832118903,0.07896818432849287,1.0023516,1.6827899999999998,0.19175556900654264,0.6618910174456324,0.384748580592178,3.5665482411345972,1.2545467047125642,4.474401343113801,5.227235929537984,0.28101278321189027,0.07896818432849284,0.016566489436842,0.11672979264226549,0.11554824065318044,0.013351395918045302,0.41000621,0.7514,0.08229981637942606,-0.5295835304051995,0.17408872120210583,3.5124384334042333,1.2270157369609016,4.30981723289329,4.981860568312234,0.11554824065318044,0.0133513959180453
31,138.4,-0.004963327944152001,0.23711811285684614,0.23706616127256713,0.056200364820510815,0.8869804,1.6159,0.1515065543384414,-0.3994513925081525,1.0723904677149756,3.740669109219384,1.3062930245969562,4.886409964698591,5.854402826815186,0.23706616127256713,0.056200364820510815,-0.005831499729860002,0.2775668925013256,0.27750562773346255,0.0770093734237431,0.9312616,1.6027,0.1894424636316157,0.707928023094542,0.403019577406857,3.3550888998606077,1.2542426633585964,4.208095637566031,4.915801780380687,0.2775056277334626,0.07700937342374312,0.01240178943576,0.12734765725422648,0.12674234267572546,0.016063621426931015,0.58310621,0.8765,0.08347101064586435,-0.9735947442514122,1.7250387771965086,4.578853059196325,1.284424897479246,5.8811928711307715,6.985733196329647,0.12674234267572543,0.01606362142693101
